0.904381372278865;0.240088105726872;0.0631578947368421;0.0232558139534884;0.12;0.103448275862069;0.0294117647058824;0.021505376344086;0.0169491525423729;0.0106382978723404;0.00847457627118644;0.0109289617486339;0.0178571428571429;0;0.0131578947368421;0.00934579439252336;0.000274423710208562;0;0;0;0;0.0638297872340425;0;0;0;0;0.0013828867761452;0;0.0153846153846154;0.00909090909090909;0.00268096514745308;0.0238095238095238;0;0;0;0;0;0;0.0153846153846154;0.00235849056603774;0;0.000678886625933469;0;0;0;0;0.00303951367781155;0;0.0138888888888889;0;0;0.0155440414507772;0.0882352941176471;0;0.0142857142857143;0;0;0.0555555555555556;0;0.00763358778625954;0.0169491525423729;0.00382409177820268;0;0;0.00280397654855978;0;0;0.0072992700729927;0;0;0;0;0
0.0384403416919262;0.742290748898678;0;0;0.0133333333333333;0.0574712643678161;0;0;0;0;0;0.00136612021857923;0.00357142857142857;0;0;0;0.000274423710208562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00518134715025907;0;0;0;0;0;0.0185185185185185;0;0;0.0169491525423729;0;0;0;0.000339875945279973;0.0016750418760469;0;0.0072992700729927;0;0;0;0;0
0.00523560209424084;0;0.905263157894737;0;0;0;0;0;0;0;0;0.00136612021857923;0.00357142857142857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00381679389312977;0;0;0;0;0;0.0016750418760469;0;0;0;0;0;0;0
0.00592449710664095;0;0.0105263157894737;0.941860465116279;0;0.0114942528735632;0;0;0;0;0;0.00136612021857923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000345721694036301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000339443312966735;0;0;0;0;0.000759878419452888;0;0;0;0;0;0;0;0;0;0;0.0185185185185185;0;0.00190839694656489;0;0;0;0;0;0;0;0;0;0;0;0;0
0.00496004408928079;0;0;0;0.826666666666667;0.0114942528735632;0;0;0;0;0;0.00273224043715847;0.00357142857142857;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00017286084701815;0;0;0;0;0;0;0.000593471810089021;0;0;0;0;0;0;0;0;0;0;0;0;0.00151975683890578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000424844931599966;0;0;0;0;0;0;0;0
0.00509782309176082;0.00440528634361234;0;0;0;0.804597701149425;0;0.010752688172043;0;0;0;0.00136612021857923;0.00714285714285714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00191204588910134;0;0;0.0000849689863199932;0;0;0;0;0;0;0;0
0.00137779002480022;0;0;0;0;0;0.897058823529412;0;0;0;0.0127118644067797;0.00273224043715847;0.00714285714285714;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0013828867761452;0;0;0;0;0;0.0118343195266272;0.000593471810089021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000339875945279973;0;0;0;0;0;0;0;0
0.00289335905208046;0;0;0;0;0;0;0.870967741935484;0.0169491525423729;0;0.00423728813559322;0.00819672131147541;0.00714285714285714;0.00684931506849315;0;0;0;0;0;0;0;0;0;0;0;0;0.000345721694036301;0;0;0.00909090909090909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000759878419452888;0;0;0;0.0217391304347826;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00025490695895998;0;0;0;0;0;0;0;0
0.00110223201984018;0;0;0;0;0;0;0;0.88135593220339;0.00531914893617021;0;0.00683060109289617;0;0.00684931506849315;0;0;0;0;0;0;0.00120192307692308;0;0;0;0;0;0.00121002592912705;0;0;0;0.00268096514745308;0;0.0118343195266272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0000849689863199932;0;0;0;0;0;0;0;0
0.000137779002480022;0;0;0;0;0;0;0.010752688172043;0;0.898936170212766;0.0127118644067797;0.0314207650273224;0.00357142857142857;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000518582541054451;0;0;0;0;0;0.00591715976331361;0;0;0;0;0;0;0;0;0.000339443312966735;0;0;0;0;0.000759878419452888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000169937972639986;0;0;0;0;0;0;0;0
